,Project Name,Package Name,Type Name,Code Smell
362,quartz,org.quartz.impl.jdbcjobstore,LockException,Unutilized Abstraction
363,quartz,org.quartz.impl.jdbcjobstore,NoSuchDelegateException,Unutilized Abstraction
364,quartz,org.quartz.impl.jdbcjobstore,CUBRIDDelegate,Unutilized Abstraction
365,quartz,org.quartz.impl.jdbcjobstore,SimpleSemaphore,Unutilized Abstraction
366,quartz,org.quartz.impl.jdbcjobstore,HSQLDBDelegate,Unutilized Abstraction
367,quartz,org.quartz.impl.jdbcjobstore,CalendarIntervalTriggerPersistenceDelegate,Unutilized Abstraction
368,quartz,org.quartz.impl.jdbcjobstore,CalendarIntervalTriggerPersistenceDelegate,Broken Hierarchy
369,quartz,org.quartz.impl.jdbcjobstore,Constants,Broken Modularization
370,quartz,org.quartz.impl.jdbcjobstore,WebLogicDelegate,Unutilized Abstraction
371,quartz,org.quartz.impl.jdbcjobstore,StdJDBCDelegate,Broken Hierarchy
372,quartz,org.quartz.impl.jdbcjobstore,StdJDBCDelegate,Wide Hierarchy
373,quartz,org.quartz.impl.jdbcjobstore,StdJDBCDelegate,Insufficient Modularization
374,quartz,org.quartz.impl.jdbcjobstore,JTANonClusteredSemaphore,Unutilized Abstraction
375,quartz,org.quartz.impl.jdbcjobstore,JTANonClusteredSemaphore,Deficient Encapsulation
376,quartz,org.quartz.impl.jdbcjobstore,SemaphoreSynchronization,Unutilized Abstraction
377,quartz,org.quartz.impl.jdbcjobstore,PointbaseDelegate,Unutilized Abstraction
378,quartz,org.quartz.impl.jdbcjobstore,SimplePropertiesTriggerProperties,Insufficient Modularization
379,quartz,org.quartz.impl.jdbcjobstore,DB2v7Delegate,Unutilized Abstraction
380,quartz,org.quartz.impl.jdbcjobstore,FiredTriggerRecord,Insufficient Modularization
381,quartz,org.quartz.impl.jdbcjobstore,SybaseDelegate,Unutilized Abstraction
382,quartz,org.quartz.impl.jdbcjobstore,PostgreSQLDelegate,Unutilized Abstraction
383,quartz,org.quartz.impl.jdbcjobstore,DBSemaphore,Unutilized Abstraction
384,quartz,org.quartz.impl.jdbcjobstore,DBSemaphore,Broken Hierarchy
385,quartz,org.quartz.impl.jdbcjobstore,DBSemaphore,Multipath Hierarchy
386,quartz,org.quartz.impl.jdbcjobstore,DailyTimeIntervalTriggerPersistenceDelegate,Unutilized Abstraction
387,quartz,org.quartz.impl.jdbcjobstore,DailyTimeIntervalTriggerPersistenceDelegate,Broken Hierarchy
388,quartz,org.quartz.impl.jdbcjobstore,JobStoreSupport,Deficient Encapsulation
389,quartz,org.quartz.impl.jdbcjobstore,JobStoreSupport,Broken Hierarchy
390,quartz,org.quartz.impl.jdbcjobstore,JobStoreSupport,Insufficient Modularization
391,quartz,org.quartz.impl.jdbcjobstore,RecoverMisfiredJobsResult,Deficient Encapsulation
392,quartz,org.quartz.impl.jdbcjobstore,VoidTransactionCallback,Unutilized Abstraction
393,quartz,org.quartz.impl.jdbcjobstore,StdJDBCConstants,Unutilized Abstraction
394,quartz,org.quartz.impl.jdbcjobstore,StdJDBCConstants,Broken Modularization
395,quartz,org.quartz.impl.jdbcjobstore,DB2v6Delegate,Unutilized Abstraction
396,quartz,org.quartz.impl.jdbcjobstore,DB2v6Delegate,Deficient Encapsulation
397,quartz,org.quartz.impl.jdbcjobstore,CronTriggerPersistenceDelegate,Unutilized Abstraction
398,quartz,org.quartz.impl.jdbcjobstore,CronTriggerPersistenceDelegate,Broken Hierarchy
399,quartz,org.quartz.impl.jdbcjobstore,DeleteNonExistsJobTest,Unutilized Abstraction
400,quartz,org.quartz.impl.jdbcjobstore,JdbcJobStoreTest,Unutilized Abstraction
401,quartz,org.quartz.impl.jdbcjobstore,UpdateLockRowSemaphoreTest,Unutilized Abstraction
402,quartz,org.quartz.impl.jdbcjobstore,StdJDBCDelegateTest,Unutilized Abstraction
403,quartz,org.quartz.impl.jdbcjobstore,TestStdJDBCDelegate,Unutilized Abstraction
404,quartz,org.quartz.impl.jdbcjobstore,DerbyEmbeddedConnectionProvider,Unutilized Abstraction
405,quartz,org.quartz.impl.jdbcjobstore.oracle.weblogic,WebLogicOracleDelegate,Unutilized Abstraction
406,quartz,org.quartz.impl.jdbcjobstore.oracle,OracleDelegate,Unutilized Abstraction
407,quartz,org.quartz.impl.jdbcjobstore.oracle,OracleDelegate,Deficient Encapsulation
408,junit5,(default package),DefaultPackageTestCase,Unutilized Abstraction
409,junit5,(default package),DefaultPackageTestCase,Unutilized Abstraction
410,junit5,(default package),JUnitPlatformCommonsTests,Unutilized Abstraction
411,junit5,(default package),FooTests,Unutilized Abstraction
412,junit5,foo,Foo,Unnecessary Abstraction
413,junit5,foo,Foo,Unutilized Abstraction
414,junit5,foo.bar,FooBar,Unnecessary Abstraction
415,junit5,foo.bar,FooBar,Unutilized Abstraction
416,junit5,org.junit.platform.suite.engine,SuiteTestDescriptorTests,Unutilized Abstraction
417,junit5,org.junit.platform.suite.engine,TestSuite,Unnecessary Abstraction
418,junit5,org.junit.platform.suite.engine,TestSuite,Unutilized Abstraction
419,junit5,org.junit.platform.suite.engine,EmptyConfigurationParameters,Unutilized Abstraction
420,junit5,org.junit.platform.suite.engine,SuiteEngineTests,Unutilized Abstraction
421,junit5,org.junit.platform.suite.engine,PrivateSuite,Unnecessary Abstraction
422,junit5,org.junit.platform.suite.engine,InnerSuite,Unnecessary Abstraction
423,junit5,org.junit.platform.suite.engine,SuiteTestEngine,Unutilized Abstraction
424,junit5,org.junit.platform.suite.engine.testsuites,CyclicSuite,Unnecessary Abstraction
425,junit5,org.junit.platform.suite.engine.testsuites,MultiEngineSuite,Unnecessary Abstraction
426,junit5,org.junit.platform.suite.engine.testsuites,SelectMethodsSuite,Unnecessary Abstraction
427,junit5,org.junit.platform.suite.engine.testsuites,ThreePartCyclicSuite,Unnecessary Abstraction
428,junit5,org.junit.platform.suite.engine.testsuites,ThreePartCyclicSuite,Unutilized Abstraction
429,junit5,org.junit.platform.suite.engine.testsuites,PartA,Unnecessary Abstraction
430,junit5,org.junit.platform.suite.engine.testsuites,PartA,Unutilized Abstraction
431,junit5,org.junit.platform.suite.engine.testsuites,PartB,Unnecessary Abstraction
432,junit5,org.junit.platform.suite.engine.testsuites,PartB,Unutilized Abstraction
433,junit5,org.junit.platform.suite.engine.testsuites,PartC,Unnecessary Abstraction
434,junit5,org.junit.platform.suite.engine.testsuites,PartC,Unutilized Abstraction
435,junit5,org.junit.platform.suite.engine.testsuites,SuiteSuite,Unnecessary Abstraction
436,junit5,org.junit.platform.suite.engine.testsuites,NestedSuite,Unnecessary Abstraction
437,junit5,org.junit.platform.suite.engine.testsuites,Jupiter,Unnecessary Abstraction
438,junit5,org.junit.platform.suite.engine.testsuites,Jupiter,Unutilized Abstraction
439,junit5,org.junit.platform.suite.engine.testsuites,Tagged,Unnecessary Abstraction
440,junit5,org.junit.platform.suite.engine.testsuites,Tagged,Unutilized Abstraction
441,junit5,org.junit.platform.suite.engine.testsuites,SelectClassesSuite,Unnecessary Abstraction
442,junit5,org.junit.platform.suite.engine.testsuites,EmptyDynamicTestWithFailIfNoTestFalseSuite,Unnecessary Abstraction
443,junit5,org.junit.platform.suite.engine.testsuites,EmptyTestCaseWithFailIfNoTestFalseSuite,Unnecessary Abstraction
444,junit5,org.junit.platform.suite.engine.testsuites,DynamicSuite,Unnecessary Abstraction
445,junit5,org.junit.platform.suite.engine.testsuites,AbstractSuite,Unnecessary Abstraction
446,junit5,org.junit.platform.suite.engine.testsuites,MultipleSuite,Unnecessary Abstraction
447,junit5,org.junit.platform.suite.engine.testsuites,SuiteDisplayNameSuite,Unnecessary Abstraction
448,junit5,org.junit.platform.suite.engine.testsuites,EmptyDynamicTestSuite,Unnecessary Abstraction
449,junit5,org.junit.platform.suite.engine.testsuites,EmptyCyclicSuite,Unnecessary Abstraction
450,junit5,org.junit.platform.suite.engine.testsuites,EmptyTestCaseSuite,Unnecessary Abstraction
451,junit5,org.junit.platform.suite.engine.testcases,EmptyTestTestCase,Unnecessary Abstraction
452,junit5,org.junit.platform.suite.engine.testcases,EmptyTestTestCase,Unutilized Abstraction
453,junit5,org.junit.platform.suite.engine.testcases,EmptyDynamicTestsTestCase,Unutilized Abstraction
454,junit5,org.junit.platform.suite.commons,SuiteLauncherDiscoveryRequestBuilderTests,Insufficient Modularization
455,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
456,junit5,org.junit.platform.suite.commons,TestCase,Unnecessary Abstraction
457,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
458,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
459,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
460,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
461,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
462,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
463,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
464,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
465,junit5,org.junit.platform.suite.commons,TestCase,Unnecessary Abstraction
466,junit5,org.junit.platform.suite.commons,TestCase,Unutilized Abstraction
467,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
468,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
469,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
470,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
471,junit5,org.junit.platform.suite.commons,ExampleTest,Unnecessary Abstraction
472,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
473,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
474,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
475,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
476,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
477,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
478,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
479,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
480,junit5,org.junit.platform.suite.commons,TestCase,Unnecessary Abstraction
481,junit5,org.junit.platform.suite.commons,TestCase,Unutilized Abstraction
482,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
483,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
484,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
485,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
486,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
487,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
488,junit5,org.junit.platform.suite.commons,NonLocalTestCase,Unnecessary Abstraction
489,junit5,org.junit.platform.suite.commons,SuiteA,Unnecessary Abstraction
490,junit5,org.junit.platform.suite.commons,SuiteB,Unnecessary Abstraction
491,junit5,org.junit.platform.suite.commons,SuiteC,Unnecessary Abstraction
492,junit5,org.junit.platform.suite.commons,SuiteA,Unnecessary Abstraction
493,junit5,org.junit.platform.suite.commons,SuiteA,Unutilized Abstraction
494,junit5,org.junit.platform.suite.commons,SuiteB,Unnecessary Abstraction
495,junit5,org.junit.platform.suite.commons,SuiteB,Unutilized Abstraction
496,junit5,org.junit.platform.suite.commons,SuiteC,Unnecessary Abstraction
497,junit5,org.junit.platform.suite.commons,SuiteC,Unutilized Abstraction
498,junit5,org.junit.platform.suite.commons,SuiteD,Unnecessary Abstraction
499,junit5,org.junit.platform.suite.commons,SuiteE,Unnecessary Abstraction
500,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
501,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
502,junit5,org.junit.platform.suite.commons,ValueAndType,Unnecessary Abstraction
503,junit5,org.junit.platform.suite.commons,ValueAndTypeName,Unnecessary Abstraction
504,junit5,org.junit.platform.suite.commons,ValueAndMethodName,Unnecessary Abstraction
505,junit5,org.junit.platform.suite.commons,ValueAndParameterTypes,Unnecessary Abstraction
506,junit5,org.junit.platform.suite.commons,ValueAndParameterTypeNames,Unnecessary Abstraction
507,junit5,org.junit.platform.suite.commons,MissingMethodName,Unnecessary Abstraction
508,junit5,org.junit.platform.suite.commons,TypeAndTypeName,Unnecessary Abstraction
509,junit5,org.junit.platform.suite.commons,ParameterTypesAndParameterTypeNames,Unnecessary Abstraction
510,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
511,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
512,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
513,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
514,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
515,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
516,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
517,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
518,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
519,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
520,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
521,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
522,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
523,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
524,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
525,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
526,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
527,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
528,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
529,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
530,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
531,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
532,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
533,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
534,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
535,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
536,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
537,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
538,junit5,org.junit.platform.suite.commons,Suite,Unnecessary Abstraction
539,junit5,org.junit.platform.suite.commons,Suite,Unutilized Abstraction
540,junit5,org.junit.platform.suite.commons,StubAbstractTestDescriptor,Unutilized Abstraction
541,junit5,org.junit.platform.suite.commons,ParentConfigurationParameters,Unutilized Abstraction
542,junit5,org.junit.platform.engine.support.config,PrefixedConfigurationParametersTests,Unutilized Abstraction
543,junit5,org.junit.platform.engine.support.config,PrefixedConfigurationParameters,Unutilized Abstraction
544,junit5,org.junit.platform.engine.support.hierarchical,HierarchicalTestExecutorTests,Unutilized Abstraction
545,junit5,org.junit.platform.engine.support.hierarchical,HierarchicalTestExecutorTests,Insufficient Modularization
546,junit5,org.junit.platform.engine.support.hierarchical,MyEngineExecutionContext,Unnecessary Abstraction
547,junit5,org.junit.platform.engine.support.hierarchical,MyEngineExecutionContext,Unutilized Abstraction
548,junit5,org.junit.platform.engine.support.hierarchical,MyContainer,Broken Hierarchy
549,junit5,org.junit.platform.engine.support.hierarchical,MyLeaf,Unutilized Abstraction
550,junit5,org.junit.platform.engine.support.hierarchical,MyContainerAndTestTestCase,Unutilized Abstraction
551,junit5,org.junit.platform.engine.support.hierarchical,MyContainerAndTestTestCase,Broken Hierarchy
552,junit5,org.junit.platform.engine.support.hierarchical,ThrowableCollectorTests,Unutilized Abstraction
553,junit5,org.junit.platform.engine.support.hierarchical,CustomAbort,Unnecessary Abstraction
554,junit5,org.junit.platform.engine.support.hierarchical,CustomAbort,Unutilized Abstraction
555,junit5,org.junit.platform.engine.support.hierarchical,SingleLockTests,Unutilized Abstraction
556,junit5,org.junit.platform.engine.support.hierarchical,SingleTestExecutorTests,Unutilized Abstraction
557,junit5,org.junit.platform.engine.support.hierarchical,ParallelExecutionIntegrationTests,Cyclic-Dependent Modularization
558,junit5,org.junit.platform.engine.support.hierarchical,ParallelExecutionIntegrationTests,Insufficient Modularization
559,junit5,org.junit.platform.engine.support.hierarchical,IsolatedTestCase,Unutilized Abstraction
560,junit5,org.junit.platform.engine.support.hierarchical,NestedIsolatedTestCase,Unutilized Abstraction
561,junit5,org.junit.platform.engine.support.hierarchical,Inner,Unutilized Abstraction
562,junit5,org.junit.platform.engine.support.hierarchical,InnerInner,Unutilized Abstraction
563,junit5,org.junit.platform.engine.support.hierarchical,IndependentClasses,Cyclic-Dependent Modularization
564,junit5,org.junit.platform.engine.support.hierarchical,A,Cyclic-Dependent Modularization
565,junit5,org.junit.platform.engine.support.hierarchical,B,Cyclic-Dependent Modularization
566,junit5,org.junit.platform.engine.support.hierarchical,C,Unutilized Abstraction
567,junit5,org.junit.platform.engine.support.hierarchical,SuccessfulParallelTestCase,Unutilized Abstraction
568,junit5,org.junit.platform.engine.support.hierarchical,FailingWithoutLockTestCase,Unutilized Abstraction
569,junit5,org.junit.platform.engine.support.hierarchical,SuccessfulWithMethodLockTestCase,Unutilized Abstraction
570,junit5,org.junit.platform.engine.support.hierarchical,SuccessfulWithClassLockTestCase,Unutilized Abstraction
571,junit5,org.junit.platform.engine.support.hierarchical,TestCaseWithTestFactory,Unutilized Abstraction
572,junit5,org.junit.platform.engine.support.hierarchical,TestCaseWithSortedLocks,Unutilized Abstraction
573,junit5,org.junit.platform.engine.support.hierarchical,TestCaseWithUnsortedLocks,Unutilized Abstraction
574,junit5,org.junit.platform.engine.support.hierarchical,TestCaseWithNestedLocks,Unutilized Abstraction
575,junit5,org.junit.platform.engine.support.hierarchical,B,Unutilized Abstraction
576,junit5,org.junit.platform.engine.support.hierarchical,ConcurrentTemplateTestCase,Unutilized Abstraction
577,junit5,org.junit.platform.engine.support.hierarchical,BarrierTestCase,Unutilized Abstraction
578,junit5,org.junit.platform.engine.support.hierarchical,ParallelMethodsTestCase,Unutilized Abstraction
579,junit5,org.junit.platform.engine.support.hierarchical,ParallelClassesTestCase,Unutilized Abstraction
